,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
7732,3,3340.11,850.647,2172.65,2158.78,2064.85,2427.74,2654.32,2738.85,2924.4509849834885,4445.85,567.661,3817.85,1549.13,3452.880789335007,978.553,1833.24,2166.83,3035.76,2586.94,2127.18,641.0756444104826,1391.31,300.511,335.632,2627.44,2967.693291365199,2406.17
7733,3,8107.54,944.752,4942.57,4898.38,4751.36,4978.85,4714.26,3672.87,3803.29,3225.34,879.6,3649.45,1194.51,5612.78,548.14,2030.58,3873.71,7327.85,766.079,4144.716519313823,451.222,1124.18,539.153,384.406,1119.07,1075.13,2070.01
7734,3,4750.59,2699.08,4312.88,5178.91,4433.95,5456.55,4488.48,5559.49,5485.14,4946.7,507.656,3527.16,1695.41,4750.25,2146.48,1591.44,2936.97,5580.65,3562.23,3168.2,873.9413965276133,1470.62,452.103,371.5759734309306,3924.3431012084075,4236.16,4701.55
7735,3,3853.96,771.945,2614.14,2462.57,2403.18,2026.79,2083.82,2003.87,2091.41,2065.05,730.057,2967.3,1756.82,3032.27,2928.12,1495.52,2707.24,3728.74,2378.69,2484.33,377.143,1932.53,1520.53,323.807,2746.646764471083,5028.68,5175.29
7736,3,3642.34,1516.03,2129.85,1962.37,1240.97,2341.1294526820993,2118.34,2367.297573356315,2761.14,3947.1,499.865,4370.07,1314.48,2862.75,1949.5,1506.41,2308.6499908910905,4021.22,3022.03,2457.0978939866945,735.396,1450.4,525.4,352.84283128652476,2567.77,3752.28,3342.59
7737,3,3983.98,623.871,2426.0,2441.0502334497,2897.38,2662.9,2549.41,3632.26,3356.76,4248.31,550.005,5185.19,2606.98,3606.259241315111,2112.91,1678.67,3035.29,4714.64,1003.36,3386.51,1014.96,1327.42,1248.68,375.297,2982.43,3037.8,4056.79
7738,3,3757.44,1066.53,1769.1,1918.8,1756.86,1968.61,2275.95,2050.2824769458803,2748.42,2995.95,492.196,2920.66,1413.99,3692.84,2216.7,1215.49,2515.66,2869.98,2602.76,2437.65,758.964,1158.36,572.216,376.413,2387.93,2616.28,3465.41
7739,3,7509.25,1375.35,5735.38,5359.39,4748.37,5039.64,5157.83,4329.48,5921.99,5431.95,888.76,5878.37,759.875,4233.891299036243,1420.17,1977.27,3362.85,7785.91,4810.39,7465.62,980.223,1357.79,440.726,362.688,6385.66,5664.1,4961.69
7740,3,5719.986922523064,1286.7585086531947,3879.37,3168.62,2677.98,3761.88,3500.8043273779595,1436.0,5642.99,5293.9452942895805,1328.19,3785.26,1424.54,5407.51,528.415,1882.8414961097462,1636.08,7414.82,2086.43,6601.4,1019.7768379556705,1540.9139642329815,430.49,340.8485182037972,4983.17,3363.12,5590.13
7741,3,1431.9164317209747,895.126,948.378,966.733,452.242,924.492,1381.93,946.278,921.682,1059.26,654.749,2320.46,2009.95,1706.494801456099,1665.82,1720.6,1752.98,792.046,1182.03,627.233,875.606,1593.95,1307.37,360.813,732.962,1816.81,1816.65
7742,3,3611.12,2109.17,2020.07,2384.47,2214.2,2207.7745761492465,1666.67,1815.13,3111.92,3258.34,1039.7,3371.17,1489.0,3356.21,2491.67,1234.28,2425.71,3977.38,3519.97,2627.62,676.4131663788089,1667.21,1305.75,374.111,2168.13,2985.9,3728.81
7743,3,3516.24,1128.33,1772.7370999641432,1893.57,1806.99,2271.99,1381.82,2046.46,2818.75,2927.62,1191.59,1908.24,1770.44,2576.72,2465.66,1724.63,2219.639511319285,2933.2255304955675,2636.48,2107.94,796.226,1191.57,731.6699880842122,357.72681523158167,2682.24,2981.4177430330756,3550.6
7744,3,3922.74,700.29,2175.01,2428.48,2126.46,2396.33,2653.56,1543.97,3036.48,3241.26,907.622,3186.23,1778.51,3508.94,1880.58,1220.69,2192.437421540637,2983.29,2761.13,2635.24,869.32,1727.1,774.59,375.694,2554.8,2657.63,3440.08
7745,3,2352.11,650.151,610.32,1408.88,1379.13,1435.1,1027.3,1322.85,2129.9,2427.75,835.821,2234.51,491.686,2730.04,2565.32,1403.4630505164678,1962.0650899638822,1669.37,2099.38,1528.24,571.323,893.077,716.9780020384426,414.07,2062.76,2355.58,2795.51
7746,3,4453.64,928.82,3378.01,3014.29,3381.84,3192.51,2699.85,2998.05,2721.74,2977.31,695.5877214092452,3370.19,1975.28,3349.96,1643.7,1789.74,2687.02,4015.82,2108.3,3396.98,616.522,1871.54,853.7,353.785,3013.19,2782.91,3648.75
7747,3,5652.73,534.439,5183.67,4887.56,4736.67,5204.81,1709.41,5657.84,4519.093593151682,3536.46,1120.81,2149.81,1534.19,3543.11,2010.11,1752.04,2969.76,5293.58,4859.29,3976.2941000411256,588.915,1685.95,2371.64,385.27,5397.59,4217.14,5490.08
7748,3,993.348,1951.53,502.015,591.888,945.707,811.6462189338262,854.89,552.1012178457639,609.288,313.707,713.12,1484.4879557292868,1385.5709617865239,1428.4698051071318,413.25,1799.98,1840.46,816.506,1128.71,1134.6562726315558,990.558,1363.85,689.0021122515824,315.699,1189.72,1046.91,1927.81
7749,3,5903.12,925.459,3228.07,3320.32,2963.07,4258.79,4034.6,726.217,4432.26,6717.49,1096.33,3448.3,2047.29,3687.37,520.446,2014.12,1264.99,6738.11,5084.57,6492.24,859.875,1207.05,351.057,342.251,4664.850866107478,3791.4170497743366,5800.35
7750,3,468.799,1345.4,216.77,463.051,368.458,505.447,506.718,437.784,105.362,709.784,822.548,2089.35,1534.39,1261.05,1719.39,1229.72,1166.1756712257761,110.359,953.668,-82.1057,809.4511409600218,760.8560359682791,1230.85,382.189,-14.0465,704.414,346.135
7751,3,7072.6,2044.36,3775.106236606205,3495.99,3900.03,3916.22,4432.33,3342.46,5328.1,5220.454071681203,931.911,3972.47,1069.24,3405.55,2303.76,1936.73,1546.39,6738.73,4205.61,5698.29,912.464,1337.02,925.6406633555356,355.003,4599.22,3604.79,4732.03
7752,3,3570.51,700.359,3603.15,3389.32,3470.22,3958.88,3696.85,2356.34,4445.52,2953.84,520.129,3602.57,996.81,2866.38,1699.85,1694.31,2132.82,3022.94,2522.97,2453.0,1198.6,1141.24,456.052,259.776,5954.84,6165.13,7340.98
7753,3,6187.11,1521.2726631274254,3184.69,3420.6,3056.62,4508.3,3825.377857351499,2790.403118377701,4726.69,6617.21,653.31,4066.74570036197,1046.33,6248.24,613.466,2027.84,1451.92,7852.29,5446.79,7497.35,1226.16,1626.4684920863797,406.964,326.262,6057.42,4219.567315398366,5718.57
7754,3,2007.77,1972.74,976.075,1367.41,1321.52,1569.15,642.375,1813.5,828.159,1460.33,854.925,1787.98,1549.0715008373468,2399.52,2416.08,1700.75,2107.39,1738.76,2309.75,1747.8935934908886,529.068,946.558,570.92,348.508,1739.79,1331.35,1742.02
7755,3,941.843,858.2,388.219,497.5,580.682,820.35,1633.5,649.905,389.839,1667.38,955.380667980687,2331.89,1592.75,1761.5,2104.39,1613.72,1740.0526734234159,593.153,1299.87,1715.46,526.575,1224.32,885.912,503.4169125451218,745.0074744946414,1152.96,535.265
7756,3,2170.14,1286.87,654.105,1034.15,386.315,736.382,1394.11,639.153,721.936099884011,1509.06,1039.7153526105815,2923.14,896.529,1375.0,1197.91,1814.43,1994.01,1029.73,963.516,613.613,1198.17,1085.78,504.147,351.773,678.628,1329.75,1261.35
7757,3,2776.51,1122.5657300382336,1405.11,1066.16,1380.51,1344.98,1156.3659416130404,1334.2,1627.31,1732.8,531.782,2472.06,1672.69,2713.39,2632.82,1355.22,1995.95,1541.2,1875.62,1448.57,80.0407,1728.79,1090.8681439782513,324.839,1393.3854900751708,1681.570226255963,1567.3418665168704
7758,3,2660.45,1874.68,2027.36,1776.4377970715782,1850.0966824577417,1524.92,2272.09,1087.35,2375.41,2038.56,613.265,2118.41,1741.31,2610.29,1998.31,1421.58,2263.65,3195.67,2777.89,2270.12,441.489,1066.16,462.913,370.405,1919.43,2408.02,2460.31
7759,3,1740.23,593.709,1354.23,1359.28,1837.99,1932.89,2749.905115292619,4252.18,4024.46,2638.83,581.454,6056.2,1498.83,3773.916117167954,2027.17,1698.35,2501.129807051777,6421.48,2594.9114776408555,4991.1,656.226,1384.52,522.249,282.419,5752.25,6333.14,5644.23
7760,3,1404.23,1258.7673447958664,1134.61,1243.09,656.705,1105.5,1530.5,1255.912894915929,931.654,971.324,577.555,2988.62,2089.24,3249.76,1334.39,1631.27,1715.5,1675.87,1760.62,2072.9,923.868,1193.49,405.661,384.84,1660.35,2153.48,2039.07
7761,3,1578.49,1110.13,824.3826582233153,777.7907469081747,1015.5949982257474,809.235,1155.33,980.266425756396,730.638,1279.02,792.799,2542.18,1635.9716918820652,1890.4,2608.83,1637.95,2072.57,1280.13,1898.28,2283.33,438.958,1468.06,1197.4220497093752,392.63,903.297,1563.0876532513166,1293.45
7762,3,6453.24,893.742,3150.88,3329.75,2871.440081045104,3751.46,3895.81,1074.35,5387.24,6239.25,898.362,3489.13,1475.79,4240.78,576.027,1966.15,1791.64,6118.15,969.32,5894.99,688.8117016715297,1347.96,408.108,330.706,4028.65,3452.779742025621,5546.93
7763,3,3822.86,619.421,1841.15,1744.21,1917.78,2255.99,2730.62,3029.19,2924.1545723451904,4369.51,707.653,3232.67,1633.71,3388.96,1983.07,1183.54,2375.31,2821.71,2429.14,1880.6,335.587,1751.91,661.2198416506668,372.03158089782687,2823.4587507238484,2628.64,2985.18
7764,3,4632.31,1202.79,2320.11,2359.12,2544.92,2647.76,2937.58,2854.030222817344,3522.73,4979.95,477.972,4462.14,1772.98,4087.2592756823487,1953.86,1773.02,2725.04,5477.63,1353.45,4615.42,679.8431957373377,1643.33,387.902,316.744,3452.18363912803,3382.38,5357.07
7765,3,4027.05,499.582,2281.2,2494.587921056071,2547.15,2726.7336930034717,3527.05,2557.341176129131,3478.48,4527.44,739.594,2625.33,1744.74,3778.55,1842.228497370655,1872.41,1329.46,3225.91,3564.19,2571.402325643464,484.399,938.844,702.2091067460545,322.347,3680.02,2978.9289200991843,4224.51
7766,3,3902.08,896.23,2437.93,3261.22,2636.56,2669.75,2664.66,2879.51,3052.057951022872,3174.3,581.258,2713.36,2136.58,3457.3439592838354,2160.5,1391.8,2393.67,3371.38,1121.06,2270.21,620.3210508266175,1238.44,598.468,347.21,2996.89,3232.74,3961.06
7767,3,4944.32,1277.34,3276.87,3087.11,3188.51,3746.88,1791.45,4549.39,4096.08,4166.31,1782.58,3138.5223530538306,1496.2636527001825,3754.16,1961.99,1563.87,2732.13,4342.61,3417.3,3527.17,536.6148251979145,1105.6,2751.25,435.673,4203.13,4645.28,5689.73
7768,3,5332.85,1371.92,2258.4,2829.66,2606.7,3987.68,3015.79,3352.12,3688.85,3731.035126811205,692.798,3809.6,1641.68,5308.41,1765.44,1233.81,2375.14,3302.88,3160.16,2617.52,300.045,1604.03,1154.15,361.56300406560297,3119.05,3196.165973360684,4171.21
7769,3,2333.5,1346.545412412045,2088.77,1922.95,1853.2,1817.4,1711.72,1791.72,2024.71,1919.32,812.666,2274.3711509918007,992.732,2457.468124645631,2094.699299215168,1720.49,1990.1665644524621,2746.89,2562.14,1928.42,931.9542605369917,1050.21,480.09,344.574,1677.92,2709.4,2759.79
7770,3,2111.0379280452803,717.511,1237.243838862452,1127.15,1702.23,1632.89,1622.56,1487.35,2058.6,1902.07,445.072,1908.22,1636.73,2151.9,2217.87702621771,1508.37,1894.03,1641.92,1033.01,1561.25,561.461,1704.22,627.739,399.235,1544.19,1958.9757281843981,1762.13
7771,3,1011.78,1479.71,622.703,770.067,1040.41,756.607,1132.3255420065516,798.313,818.6841757906999,1022.2,1006.57,2339.22,1327.43,2039.0,2384.52,1258.6,2364.88,813.019,1666.27,770.038,533.087,1402.74,1201.38,415.93,748.251,1034.15,724.913
7772,3,743.496,898.366,426.822,387.778,476.316,387.967,833.233,292.115,388.3382565018253,837.9086015965806,608.576,1793.03,1549.02,2153.64,2122.42,1174.92,1449.6661173539292,394.852,1415.49,396.238,952.5855322455973,1055.598109985649,715.089,397.842,249.164,657.743,462.777
7773,3,1686.2214371290313,919.783,394.803,586.762,622.801,1130.3855948800642,866.858,1095.881935752303,1705.73,669.063,802.467,2756.42,1943.24,1636.15,2839.64,1434.07,1904.14,982.445,1773.62,956.608,330.754,1358.7,1150.75,358.058,1516.31,2325.24,1445.52
7774,3,2785.68,1611.23,2824.24,2621.63,2207.678728771788,2941.45,3209.88,2266.6345895153627,3526.1,3421.31,554.363,2959.95,1771.33,3352.58,2688.64,1330.14,1895.42,2388.37,2563.58,2425.3614793956926,928.0286872379087,1286.54,558.666,328.453,3273.94,3013.55,3031.92
7775,3,3291.67,571.211,1100.33,1651.1,1910.65,1718.3,2064.21,1676.68,2257.64,2569.93,575.259,3327.99,1695.59,2426.67,979.835,1888.39,1522.22,3584.63,2853.43,2130.103283171474,1083.14,1370.58,280.904,311.653,1839.29,3401.76,3081.57
7776,3,2607.81,1074.47,2394.88,1975.05,3003.95,2227.98,3530.03,2469.37,4035.93,3948.683599578527,534.789,2755.91,2509.34,5235.33,1032.48,1862.45,2012.39,5479.98,4065.27,4494.02,367.351,1037.97,500.244,360.998,4414.81,3072.4756151452234,3669.41
7777,3,6856.49,1110.56,4010.3385354557486,6904.33,5599.87,7041.54,4128.09,7346.89,6996.49,1745.59,682.133,3290.55,1624.59,3604.94,3014.69,1539.87,3775.39,7122.23,4805.46,5080.9,1061.3217950477604,1120.13,700.639,360.108,4595.439307788022,4247.84,7177.49
7778,0,1193.09,3974.7192522744826,2360.42,4299.8,922.803,1013.57,2890.36,6972.8,8009.61,7018.71,394.507,1424.4758843127015,911.113,654.3,446.991,485.731,5867.06,2584.3,2823.0920978695763,2333.26,3740.41144420287,1828.36,2952.6186526007746,1805.7,8096.66,1041.73,861.68
7779,0,1326.83,4259.53773371449,4127.954457126838,5453.96,836.385,638.842,6634.14,7215.3987303484855,7723.5,7617.49,440.785,921.978,629.359,728.444,454.285,513.613,5410.06,4400.21,1242.76,3788.8,3709.58,1984.16,630.198,1335.81,7887.43,769.957,1806.53
7780,0,2814.27,3446.52,3908.09,4895.47,556.322,2715.44,6349.39,6035.83,5490.31,5405.32,416.744,894.048,460.776,759.4310135262874,497.076,617.4661700147517,5074.33,4100.58,3000.72,5171.02,3805.075250174083,4354.79,4020.16,698.841,6975.65,899.7613980844834,1929.0
7781,0,1399.65,5004.0228868456625,5713.13,5927.39,1220.92,1868.08,5015.62,6760.388253913015,5920.73,6247.89,677.172,932.243,415.258,544.234,550.099,494.968,4698.42,3391.76,2069.9,3971.854595873849,3880.3,3029.41,2433.05,1078.45,7089.88,878.134,1365.99
7782,0,1079.18,5544.75,5883.33,4962.17,900.439,855.961,4969.18,6808.68,6269.06,4845.21,460.109,1069.8,437.642,697.037,609.516,534.479,5822.65,6446.51,5163.62,4210.19,5563.79,4766.41,1177.83,818.615891988271,4280.0,1016.7814544790422,1333.6
7783,0,1367.61,5436.672785722491,6476.57,6166.2,624.365,1266.99,2555.82,7410.92,7138.71,5361.3,393.417,941.166,581.622,735.901615061898,465.442,470.807,4462.63,4126.38,4844.37,6840.14,5283.99,2150.46,5491.68,1936.39,7591.72,790.289,586.29
7784,3,1162.28,317.093,241.928,1309.64,1256.0,384.633,763.628,610.095,1304.05,1019.65,472.363,1014.34,614.652,1498.14,944.272,1337.25,1200.17,958.109,1482.88,963.2882661440393,1427.83,314.439,425.9969772080104,291.68,1036.8619903192211,485.667,821.886
7785,3,1386.0764978186564,508.794,353.211,1843.71,1196.72,1193.31,482.875,548.856,1845.14,1544.21,479.596,1095.78,1764.93,1726.71,1229.6,1244.37,1063.88,1653.92,1228.8370758284727,1532.15,1474.52,288.208,521.9740327629415,360.5464147759177,1491.31,383.064,1247.28
7786,3,2008.5,763.2,2452.37,1806.01,1793.8,1581.59,1468.95,1360.9478953443734,1873.52,186.893,1870.67,1728.83,409.393,1082.8,1674.05,1139.09,711.498,2211.14,2120.18,1321.455561743339,1025.04,312.612,524.886,402.884,1476.88,410.567,499.908
7787,3,1593.07,1372.24,244.249,1083.59,942.952,757.5322384316157,674.6157350552277,530.75,633.609,934.1664476392428,949.595,778.74,313.46,1581.47,798.573,1179.13,1174.33,1223.45,1313.13,1519.32,911.989,319.108,697.871,443.043,908.0507708858356,801.3668524264959,943.634
7788,3,1483.63,1471.03,1971.5,1325.14,747.499,1196.83,1688.61,1118.22,1370.94,1099.53,1363.27,1437.84,1639.65,1973.76,1256.61,1390.7,1166.18,1398.76,1961.69,1463.27,1689.88,1421.22,1843.1,1423.8,805.442,2400.32,1266.15
7789,3,936.433,644.093,1031.49,841.404,1275.53,701.2587271486315,832.457,981.718,781.568,1434.92,689.906,1289.73,1335.5,1524.4283847654126,1746.03,710.357,1476.7897966852547,1552.52,1316.1,1335.07,1491.94,1363.98,1088.32,755.381,583.239,940.002,467.266
7790,3,843.614,203.285,159.311,431.852,334.472,212.642,537.315,25.8113,491.888,501.394,548.814,338.169,804.764,782.6326607430229,644.376,669.242,1354.31,976.5112116423647,930.856,1074.39,1262.28,943.25,959.297,941.264,671.771,987.627,585.0368248107335
7791,3,3211.34,2393.52,1993.81,2403.02,2323.91,1990.1621310975188,2675.01,2624.02,2167.542663521842,3486.11,846.551,3069.13,2781.85,3721.19,2178.64,603.015,1817.0423319050813,3529.33,2582.97,2336.88,2163.1763212100686,1423.67,2972.76,1441.8212715761854,2936.27,783.287,408.715
7792,3,4234.75,1910.14,1354.92,1472.15,1420.61,1392.7064904288352,1770.75,1414.14,1872.75,1610.69,896.027092821789,1902.65,1832.62,2068.8585842211555,1929.84,603.66,1750.54,2231.47,1884.84,1712.77,1674.83,1366.06,1657.21,790.9959430451279,1847.65,802.575,493.823
7793,3,1146.519780718615,550.0833519142315,-21.119,-145.332,470.979,45.4772,365.179,671.9131020287193,292.854,37.0847,647.559,487.89104940052374,349.9,377.201,1710.64,630.129,1144.13,498.133,801.081,719.654,1137.93,727.4901369841599,566.514,630.58,125.144,884.366,475.834
7794,3,1841.79,1510.73,1404.1089144688806,1574.69,1503.43,1566.61,1703.86,1412.09,1654.68,1431.1,1050.7859109086758,1443.57,1522.78,1769.71,2006.11,590.949,1770.2457335483434,1481.4763247890419,1669.76,1652.4728263055538,1497.6734393162744,1362.41,1167.7217236645563,542.552,1238.34,808.195,800.7215364273112
7795,3,718.77,229.477,613.77,136.706,515.691,469.887,768.283,931.733,516.075,923.136,706.376,817.337,1224.53,1193.010010875264,1133.8599071177048,677.091,1538.9,1609.1,1217.87,1142.56,1231.08,1401.13,1336.15,618.384,952.916,877.744,458.573
7796,3,2556.14,1649.45,1691.64,1278.31,1981.7,1538.32,1525.15,1501.8611506439695,1252.56,1715.82,670.413,1735.4682496551673,1627.37,1013.33,1773.49,625.224,1994.13,1974.69,1704.28,1871.54,1834.54,1559.35,1199.3896471561643,781.84,1472.58,771.369,488.921
7797,3,712.781,734.7961200890563,338.2507175591439,872.0170877081576,529.811,531.336,742.007,561.32,969.483,675.999,1847.68,902.9339700747161,494.733,1235.66,946.407,1587.58,641.177,868.689,1362.91,687.772,891.1432538152541,304.747,715.628,285.003,349.79,621.738,538.939
7798,3,1971.79,501.707,1548.05,1091.35,1156.6667825721122,1268.43,1180.6660976443266,1688.67,1659.78,1207.57,1307.1192257169268,2706.64,433.506,1051.95,1776.428241328728,2102.11,693.476,1966.4537992147962,2453.82,1742.16,1367.86,298.115,480.464,313.37,1163.2270215291026,1098.63,313.051
7799,3,2504.98,469.055,1005.58,1077.53,1078.13,915.096,1231.13,1200.0,813.03,1582.94,1433.86,2965.15,433.485,1267.04,4192.03,1370.13,678.134,3796.2,2308.28,1523.93,1175.14,274.037,499.444,345.714,674.939,684.241,426.288
7800,3,4944.52,3783.85,2646.0366164297047,2962.84,4941.3,5400.4,3292.8750522899177,2975.7257393206705,4810.46,3573.67,716.233,1159.13,245.757,5228.93,630.035,3073.5,1895.2111688876785,5779.23,1575.22,4893.75,3770.06,356.353,761.359,823.182,4654.44,1673.7395075033332,1415.82
7801,3,2415.13,2950.35,2109.14,1909.27,1797.7,1409.407047021702,1950.5000309548896,2705.52,2772.57,1428.16,1652.39,971.66,2621.42,2478.33,3211.6,1498.4,2070.02,2559.12,1144.37,2638.01,1556.2,2410.81,601.642,2457.48,1795.76,1527.95,857.319
7802,3,4572.5,2173.77,239.554,3844.49,2823.93,3811.2,3861.5,1754.368758009982,2691.36,2408.8478144122437,2670.68,2548.01,2069.615886297277,2549.62,3963.86,2917.72,768.854,4022.5,2925.29,2962.25,2829.1,374.286,904.384,239.202,1981.85,1871.445636322911,515.388
7803,3,2228.53,1567.94,324.722,1998.2236301239154,2181.79,1529.98,495.364,2011.44,2489.27,2773.85,3219.75,1950.79,500.603,1797.7680479394646,2741.83,2319.81,761.844,3503.04,2561.57,2398.2,2665.85,383.574,901.237,164.321,2647.23,2236.39,551.769
7804,3,827.391,267.028,386.422,410.81,370.187,334.3930140253472,541.108,345.071,917.353,387.707,462.891,374.738,706.085,730.626,851.555,580.195,896.646,302.613,945.776,831.924,985.125,515.296,383.625,367.065,409.12,1312.67,540.457
7805,3,1461.37,13.3808,356.369,1156.27,1232.61,1013.28,1155.4,1611.47,1452.34,762.691,577.5851766951683,1552.65,293.975,1144.8,1336.16,1318.03,887.2003456796585,1444.12,1807.26,1302.94,861.972,528.9726146531448,508.35626038345,317.032,1184.86,810.38,506.685
7806,3,4186.01,3273.85,2504.34,1145.31,2209.09,2690.87,4029.38,744.03,4635.26,4249.39,3968.97,1300.3,776.51,917.213,664.563,2086.62,4099.37,4261.99,3744.22,3680.22,3203.51,379.176,3194.17,4152.11,4020.67,2693.88,3925.12
7807,3,6885.96,4629.835920380643,4551.020585042079,4056.7,1144.01,4417.345398985379,6617.09,1557.22,3024.24,7560.14,7138.44,3067.9358750497718,1417.79,2128.764646679014,600.026,2156.6,5484.3,6782.24,2691.19,5207.77,5617.82,2100.4537651483697,2852.973229678723,1082.87,6492.96,3105.35,6501.5
7808,0,2187.26,4605.820398047887,4253.86,3742.68,1096.56,5478.378229322956,1977.42,641.735,1829.04,569.864,18.9591,2843.88,915.638,2733.04,1928.845944183004,991.6171481718893,3578.7068763229913,5866.2,1228.08,5704.41,3674.36,3624.65,1447.4741677692152,305.859,4161.31,1575.39,-190.211
7809,0,5188.28,4983.75,4877.77,3374.19,931.731,5214.46,5966.32,4163.56,1214.15,286.988,2973.37,5354.45,2169.94,1365.25,3965.47,1252.04,3971.0213787518633,4980.36,304.531,6133.6,5945.13,4544.71,629.479,315.348,2946.52,1002.61,3960.15
7810,0,3319.09,2789.37,2240.76,1229.65,898.802,6392.54,4439.73,5007.55,2675.29,950.884,1274.65,2207.72,651.486,1883.15,834.051,826.315,1565.06,2646.48,993.946,4676.93,5339.2,1258.81,784.953,271.998,2324.65,1041.26,2449.59
7811,3,1312.44,738.9546163887275,141.6,1177.97,1432.62,909.597,1316.81,640.656,-1080.56,127.273,431.36,573.451,625.9123638907572,827.858809370639,586.213,858.9320841198752,1369.55,787.021,493.827,1341.94,1323.43,341.449,353.502,535.626,721.129,1060.82,721.551
7812,3,1304.3,781.067,1166.11,1030.5,1035.28,1030.2,1547.79,1195.86,857.475,881.707,2642.01,1627.1431963050427,1350.2,1537.8555094950025,3123.01,1039.04,1730.0305260491223,1117.0804503911602,1743.28,1917.05,1455.42,1719.9,1767.11,1048.91,1094.01,1909.35,760.74
7813,3,5038.93,4889.84,767.442,3504.3151057162527,4607.3,5437.0,4281.54,5717.83,3646.78,4728.877516384623,507.44,6503.78,5364.08,5489.7,3880.52,492.956,2052.54,494.946,4214.11,3296.24,4326.95,2375.18,860.097,830.492,5666.93,3850.42455973401,1866.34
7814,0,6841.21,6892.33,6833.5,3786.0154779077784,477.0222108859839,6380.45,1746.4024446547487,6426.74,709.294,3150.95,463.458,1991.35,4732.92,1019.11,6406.53,3088.12,4087.2462103298117,3494.7,3072.52,577.926,3377.9,890.2040413088906,2027.0775174881405,424.598,6836.08,554.174,7399.26
7815,3,1466.64,979.279,1059.79,911.997,588.729,1380.05,1537.51,1098.49,1252.95,1587.54,1858.54,1177.02,1537.71,1008.85,1751.94,1131.22,1339.57,799.649,1683.93,1327.82,1385.33,2031.27,1216.16,500.731,1020.78,2370.01,1249.2783747938781
7816,0,3809.03,2914.9059199078883,2886.248828975326,1222.58,350.772,5012.63,305.665,3182.97,957.686,1113.97,656.131,1146.45,3708.41,1093.44,2921.55,3107.53,4402.26,2830.87,4718.76,590.114,3265.864021686239,425.434,376.317,529.946,3233.32,753.589,4984.42
7817,4,7381.17,7788.81,3423.42,7636.95,792.406,7101.71,4492.01,983.027,7696.04,7705.78,619.803,5609.0,5082.51,1486.26,4485.25,979.778,3444.675,2985.86,6617.33,7054.02,5701.55,4453.13,1189.81,2999.71,7760.86,2494.81,1223.97
7818,4,7367.24,8101.62,439.665,8001.07,813.431,2700.41,1376.65,624.687,7905.55,7772.63,611.737,8076.69,4162.65,1545.1,4497.67,585.549,3444.675,2965.22,6938.93,7518.83,5463.84,6238.51,2229.53,6781.29,7744.4,896.79,1645.3
7819,4,7306.86,7050.2,2978.16,7008.34,987.893,7368.53,4490.8,2362.81,7773.65,7725.53,584.273,5857.69,5129.82,1478.3899999999999,1763.11,701.523,956.895,6362.99,5408.29,6078.39,5496.44,3417.58,1189.84,2342.77,7800.39,1459.33,1476.41
7820,4,7561.96,7355.81,1588.23,7324.63,813.431,7506.3,1582.76,6553.11,8020.17,7745.27,517.954,2915.66,1251.97,1805.99,5392.32,1138.79,915.338,2985.86,6422.89,3997.6,6011.38,1442.575,2086.985,3343.45,7972.16,1576.57,889.515
7821,4,7165.76,6416.14,1264.26,6090.14,813.431,6027.41,4712.56,1040.67,6826.05,6213.06,556.23,3780.675,1248.86,1679.75,4116.23,1561.86,3444.675,5056.44,5243.93,3026.76,4768.39,3470.91,1230.31,3963.29,6151.17,1006.542,898.698
7822,4,7155.73,7812.5,4624.945,7637.94,1383.18,7946.71,5523.3,6553.11,7427.2,6682.42,543.614,6398.9,2480.04,1528.35,5371.13,870.852,1053.72,6814.04,6568.93,6768.77,5463.84,4161.95,2086.985,4308.49,6846.89,1006.542,1215.12
7823,4,7451.18,7786.51,2698.65,7806.23,719.551,8030.67,6034.67,1425.31,3627.355,8270.77,594.429,5701.94,4905.68,1478.3899999999999,4079.79,707.062,1915.29,7656.88,6967.03,7571.11,4879.91,4748.66,2086.985,4600.81,8363.78,1006.542,1126.14
7824,4,7233.92,6249.18,1152.27,6788.52,837.561,6356.88,1582.76,2426.07,7509.58,7365.93,483.648,7200.66,2080.47,1509.59,5724.72,715.121,951.445,2965.77,5846.23,6451.35,5431.24,3357.85,1492.56,2849.63,7632.67,880.017,990.283
7825,4,7173.04,7738.73,4624.945,7494.86,4115.91,7095.11,1582.76,1505.41,7895.77,7376.96,708.037,7978.78,3811.79,2492.17,5145.36,709.565,1139.88,2985.86,6581.04,1039.98,5308.55,6241.87,3734.35,5696.77,7781.97,1215.05,1213.12
7826,2,5889.49,3090.95,1012.23,2424.84,1297.73,2893.51,2875.36,4206.900120262196,5458.26,5988.75,1202.05,3407.9719975507564,3377.15,5848.97,1847.23,2073.69,1761.56,6584.15,2511.42,2475.55,1387.26,1640.12,1192.0,905.8481579884618,4789.62,4645.86,2197.72
7827,2,7338.25,7381.42,2153.17,6762.68,6617.75,6973.52,6342.88,2273.32,6878.03,4018.52,1429.36,4810.06,4190.7,6336.62,2521.56,3769.19,3997.168597427795,6548.5,5131.678308886117,1994.61,2744.37,1628.22,748.739,766.91,7088.48,4742.831896991347,5380.77
